Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S24277114,Mute Swan,Cygnus olor,296,7,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,07-15-2015,06:36 PM,eBird - Traveling Count,136,1,3,,1,,min,Submitted from  BirdLog Euro for Android v1.9.6
S24714704,Mute Swan,Cygnus olor,296,2,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,08-22-2015,07:02 AM,eBird - Traveling Count,82,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24739557,Mute Swan,Cygnus olor,296,5,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,08-24-2015,09:11 AM,eBird - Stationary Count,127,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S22858342,Mute Swan,Cygnus olor,296,2,AT-9,,Donaupark,48.23919,16.41203,04-14-2015,02:55 PM,eBird - Traveling Count,32,1,1.5,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S21821365,Mute Swan,Cygnus olor,296,X,CH-VD,,Débarcadère,46.5086718,6.5613377,02-14-2015,12:00 PM,eBird - Stationary Count,30,1,,,3
S23143046,Mute Swan,Cygnus olor,296,9,CH-VD,,Débarcadère,46.5086718,6.5613377,04-30-2015,06:40 PM,eBird - Stationary Count,9,1,,,1,ON {0}--Occupied Nest,1 nest beside the debarcadere and two other on the left side.,Under a long rainy day (&gt;40mm)  Submitted from  BirdLog Euro for Android v1.9.6
S23223612,Mute Swan,Cygnus olor,296,X,CH-VD,,Débarcadère,46.5086718,6.5613377,05-04-2015,04:30 PM,eBird - Stationary Count,30,0,,,1
S23422589,Mute Swan,Cygnus olor,296,33,CH-VD,,Débarcadère,46.5086718,6.5613377,05-13-2015,07:22 PM,eBird - Stationary Count,7,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23454196,Mute Swan,Cygnus olor,296,13,CH-VD,,Débarcadère,46.5086718,6.5613377,05-15-2015,05:34 PM,eBird - Stationary Count,23,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24640129,Mute Swan,Cygnus olor,296,X,CH-VD,,Débarcadère,46.5086718,6.5613377,08-16-2015,09:11 AM,eBird - Stationary Count,17,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24574895,Mute Swan,Cygnus olor,296,2,FR-U,,Embouchure de l'Argens,43.4100982,6.7357779,08-11-2015,09:21 AM,eBird - Traveling Count,30,1,3,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23223407,Mute Swan,Cygnus olor,296,20,CH-VD,,Embouchure de la Chamberonne,46.5171333,6.5867543,05-04-2015,,eBird - Casual Observation,0,0,,,1
S23518791,Mute Swan,Cygnus olor,296,X,CH-VD,,Embouchure de la Chamberonne,46.5171333,6.5867543,05-18-2015,08:54 AM,eBird - Casual Observation,0,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24640122,Mute Swan,Cygnus olor,296,22,CH-VD,,Embouchure de la Chamberonne,46.5171333,6.5867543,08-16-2015,08:09 AM,eBird - Stationary Count,19,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S21302073,Mute Swan,Cygnus olor,296,6,CH-VD,,Embouchure de la Menthue,46.8076934,6.7416868,01-11-2015,03:15 PM,eBird - Stationary Count,30,1,,,2
S23737981,Mute Swan,Cygnus olor,296,5,FR-U,,Embouchure du Var,43.6604829,7.2005081,06-01-2015,10:04 AM,eBird - Stationary Count,15,1,,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S24722552,Mute Swan,Cygnus olor,296,1,FR-I,,"Etangs Grosjean, des Euchattes, Chauvey, Tape-Cul",47.5330234,7.0352626,08-22-2015,06:02 PM,eBird - Stationary Count,61,1,,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S20278401,Mute Swan,Cygnus olor,296,X,CH-BE,,Fanel Nature Reserve,46.9814821,7.0422792,10-18-2014,04:00 PM,eBird - Traveling Count,120,1,3,,2
S22659002,Mute Swan,Cygnus olor,296,194,CH-BE,,Fanel Nature Reserve,46.9814821,7.0422792,04-03-2015,04:15 PM,eBird - Stationary Count,45,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24239853,Mute Swan,Cygnus olor,296,X,CH-BE,,Fanel Nature Reserve,46.9814821,7.0422792,07-12-2015,12:06 PM,eBird - Traveling Count,221,1,4,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S22802574,Mute Swan,Cygnus olor,296,11,CH-AG,,Flachsee,47.3281194,8.3685243,04-11-2015,04:35 PM,eBird - Traveling Count,195,1,4.8,,2,,,"- <b>Weather:</b> 19°C, sunny, warm... nice weather for a nice day !  - <b>Path:</b> Started at the souhtern path and walk north on the western side of the river"
S19746102,Mute Swan,Cygnus olor,296,X,IT-36,,"Foce dell'Isonzo e Isola della Cona, Riserva Naturale",45.7554093,13.4990644,09-01-2014,12:00 PM,eBird - Traveling Count,240,1,4,,2
S19304941,Mute Swan,Cygnus olor,296,X,FR-J,,Forêt Domaniale d'Armainvilliers,48.771405,2.7189445,03-29-2014,03:00 PM,eBird - Traveling Count,120,1,2,,2,,,balade en foret avec Valentin Dos Santos et un de ses amis qui courraient. Ameline et moi regardions le oiseaux
S23738004,Mute Swan,Cygnus olor,296,2,FR-U,,"France06, Parc de Vaugrenier",43.6242714,7.1248484,06-01-2015,10:57 AM,eBird - Traveling Count,45,1,1,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S23750990,Mute Swan,Cygnus olor,296,X,FR-U,,"France13, Camargue--Mas d'Agon",43.5937573,4.543705,06-02-2015,06:56 AM,eBird - Traveling Count,125,1,10,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S23797523,Mute Swan,Cygnus olor,296,X,FR-U,,"France13, Camargue--Mas d'Agon",43.5937573,4.543705,06-04-2015,06:30 PM,eBird - Stationary Count,60,1,,,3
S21393605,Mute Swan,Cygnus olor,296,X,CH-GE,,Geneva waterfront,46.2102417,6.1546,01-18-2015,11:20 AM,eBird - Stationary Count,45,1,,,3,,,avec Josué en visite sur lausanne-Bellegarde
S24731619,Mute Swan,Cygnus olor,296,X,CH-FR,,Gletterens,46.90822,6.92848,08-23-2015,04:36 PM,eBird - Traveling Count,44,1,.5,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S22801570,Mute Swan,Cygnus olor,296,X,CH-AG,,Klingnauer Stausee,47.585521,8.2337809,04-11-2015,08:00 AM,eBird - Traveling Count,450,1,6,,2,,,"- <b>Weather:</b> 19°C, overcast, sunlight light rain (&#61; rainbow) around 15:00  - <b>Path:</b> Along west side of the lake. with a small detour in the forest up north"
S23496623,Mute Swan,Cygnus olor,296,3,FR-D,,La Mare Tétard--centre gravière GSM,46.98906,5.11462,05-17-2015,08:14 PM,eBird - Stationary Count,30,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S20048130,Mute Swan,Cygnus olor,296,X,FR-V,,Lac de Nantua,46.1613449,5.5882215,10-06-2014,02:00 PM,eBird - Casual Observation,0,0,,,2
S20023286,Mute Swan,Cygnus olor,296,10,CH-GE,,Lake Geneva harbor,46.2087053,6.1546826,10-03-2014,04:00 PM,eBird - Traveling Count,30,1,.2,,1
S24708476,Mute Swan,Cygnus olor,296,5,CH-VD,,Les Grangettes -- Embouchure du Grand Canal,46.3968065,6.8875372,08-21-2015,06:20 PM,eBird - Stationary Count,30,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24708472,Mute Swan,Cygnus olor,296,20,CH-VD,,Les Grangettes -- Lagune des Saviez,46.3946681,6.9170469,08-21-2015,07:01 PM,eBird - Stationary Count,23,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S22724167,Mute Swan,Cygnus olor,296,16,CH-VD,,Les Grangettes Nature Reserve,46.3947791,6.9187689,04-06-2015,11:05 AM,eBird - Traveling Count,300,1,5,,3,,,"- <b>Weather:</b> really nice sunny weather, not a cloud. around 15°C  - <b>Path:</b> See map below for the path. Point 1 is at the tour. Point 2 is ""Chez Bonnet"" and point 3 is the embouchure.  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.903457,46.394086,14/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.903457,46.394086"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  - <b>Other species: </b>Species recorded on <a href=""http://www.ornitho.ch/index.php?m_id&#61;5&sp_DChoice&#61;offset&sp_DOffset&#61;5&sp_SChoice&#61;all&sp_PChoice&#61;coord&sp_CoordCH%5BN%5D&#61;140000&sp_CoordCH%5BW%5D&#61;555000&sp_CoordCH%5BS%5D&#61;137000&sp_CoordCH%5BE%5D&#61;561000&sp_FChoice&#61;list&showback&#61;stor""> ornitho.ch</a> at this location include horned grebe (4), black necked grebe (1), marsh harrier (1), water rail (1), ruff (1), spotted redshank (2), common house-martin and water pipit.  - <b>private note: </b>with Aurélie when Noémie left"
S24324927,Mute Swan,Cygnus olor,296,40,CH-VD,,Les Grangettes Nature Reserve,46.3947791,6.9187689,07-16-2015,08:56 AM,eBird - Traveling Count,261,1,8,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S22758195,Mute Swan,Cygnus olor,296,X,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,01-15-2008,,eBird - Casual Observation,0,0,,,2,,,with Fredo
S20911143,Mute Swan,Cygnus olor,296,X,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,12-14-2014,04:00 PM,eBird - Stationary Count,60,1,,,2
S21096716,Mute Swan,Cygnus olor,296,12,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,12-31-2014,03:00 PM,eBird - Traveling Count,120,1,4,,3
S23980484,Mute Swan,Cygnus olor,296,X,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,06-20-2015,10:56 AM,eBird - Stationary Count,5,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24731595,Mute Swan,Cygnus olor,296,22,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,08-23-2015,09:55 AM,eBird - Stationary Count,60,1,,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S20869557,Mute Swan,Cygnus olor,296,X,CH-VD,,Morges harbour,46.50608,6.49804,12-12-2014,04:02 PM,eBird - Traveling Count,15,1,.5,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S20329075,Mute Swan,Cygnus olor,296,X,FR-V,,Motz--Espace Sports et Nature du Fier,45.9363855,5.8302104,10-25-2014,09:36 AM,eBird - Traveling Count,40,1,.5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20815519,Mute Swan,Cygnus olor,296,32,CH-VD,,Ouchy,46.5069366,6.6303992,12-07-2014,11:48 AM,eBird - Traveling Count,120,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S21327667,Mute Swan,Cygnus olor,296,6,CH-VD,,Petit-Port,46.5171333,6.5777689,01-13-2015,12:10 PM,eBird - Stationary Count,4,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S21821253,Mute Swan,Cygnus olor,296,2,CH-VD,,Petit-Port,46.5171333,6.5777689,02-14-2015,11:00 AM,eBird - Stationary Count,30,1,,,2
S24640127,Mute Swan,Cygnus olor,296,2,CH-VD,,Petit-Port,46.5171333,6.5777689,08-16-2015,08:30 AM,eBird - Stationary Count,23,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24696541,Mute Swan,Cygnus olor,296,5,CH-VD,,Petit-Port,46.5171333,6.5777689,08-20-2015,06:39 PM,eBird - Stationary Count,4,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S20974377,Mute Swan,Cygnus olor,296,X,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,12-20-2014,11:45 AM,eBird - Stationary Count,30,1,,,3,,,Avec Améline & Raphaël sur la route d'Alsace !
S21301954,Mute Swan,Cygnus olor,296,X,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,01-11-2015,04:30 PM,eBird - Stationary Count,20,1,,,2
S21610143,Mute Swan,Cygnus olor,296,X,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,01-31-2015,10:00 AM,eBird - Traveling Count,120,1,1,,3,,,"Avec Déborah Rychen, en viste à Yverdon"
S22654727,Mute Swan,Cygnus olor,296,X,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,04-03-2015,11:13 AM,eBird - Traveling Count,60,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23796237,Mute Swan,Cygnus olor,296,X,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,06-06-2015,08:31 AM,eBird - Traveling Count,56,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24722438,Mute Swan,Cygnus olor,296,142,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,08-22-2015,09:01 AM,eBird - Traveling Count,81,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23982514,Mute Swan,Cygnus olor,296,1,FR-A,,RN de l'Île du Rohrschollen (RNN 133),48.5200155,7.8003788,06-20-2015,04:36 PM,eBird - Traveling Count,113,1,4,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S24325240,Mute Swan,Cygnus olor,296,3,FR-H,,RNC de l'Étang de Biguglia (RNC120),42.6020306,9.478755,07-17-2015,11:53 AM,eBird - Traveling Count,28,1,.501,,2,,,THIS LOCATION IS NOT OPEN TO PUBLIC.  we walk on the northern part of the peninsula as the southern one was closed to public.(french bird is only for pro ! you need a guide apparently from what we understood later...)  Submitted from  BirdLog Euro for Android v1.9.6
S19891464,Mute Swan,Cygnus olor,296,X,FR-A,,RNN de la Petite Camargue Alsacienne (RNN60),47.6215539,7.5389814,09-20-2014,03:30 PM,eBird - Traveling Count,150,1,5,,3,,,Avec Améline & Raphaël
S23350089,Mute Swan,Cygnus olor,296,5,FR-A,,RNN de la Petite Camargue Alsacienne (RNN60),47.6215539,7.5389814,05-10-2015,09:31 AM,eBird - Traveling Count,162,1,3,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S19746232,Mute Swan,Cygnus olor,296,X,IT-36,,Riserva Naturale della Valle Cavanata,45.7182856,13.4744847,09-02-2014,10:00 AM,eBird - Traveling Count,180,1,2,,2
S22872452,Mute Swan,Cygnus olor,296,3,AT-9,,Rudolf-Nurejew-Promenade,48.2260164,16.4182413,04-15-2015,07:47 AM,eBird - Traveling Count,93,1,2,,1,ON {0}--Occupied Nest,,Submitted from  BirdLog Euro for Android v1.9.6
S20278298,Mute Swan,Cygnus olor,296,X,CH-BE,,St. Peter's Island,47.059335,7.1289039,10-18-2014,06:00 PM,eBird - Traveling Count,60,1,4,,4
S22872449,Mute Swan,Cygnus olor,296,3,AT-9,,Untere Neue Donau,48.19928,16.45417,04-15-2015,09:21 AM,eBird - Traveling Count,110,1,6.2,,1,ON {0}--Occupied Nest,,Submitted from  BirdLog Euro for Android v1.9.6
S21166752,Mute Swan,Cygnus olor,296,X,FR-A,,Village-Neuf--barrage de Kembs,47.615468,7.573676,01-03-2015,03:30 PM,eBird - Traveling Count,60,1,1,,3,,,on the way to Lausanne
S21301610,Mute Swan,Cygnus olor,296,12,FR-A,,Village-Neuf--barrage de Kembs,47.615468,7.573676,01-11-2015,11:00 AM,eBird - Stationary Count,45,1,,,2,,,stopped by the heavy rain... not able to check for bird on the island
S23243192,Mute Swan,Cygnus olor,296,2,FR-V,,Yvoire,46.3700421,6.3263279,05-02-2015,03:29 PM,eBird - Casual Observation,0,0,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23496428,Mute Swan,Cygnus olor,296,2,FR-I,,anciennes gravières de Saint-Vit,47.1679,5.82896,05-15-2015,09:18 PM,eBird - Traveling Count,15,1,.5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23758396,Mute Swan,Cygnus olor,296,1,FR-U,,Étang des Aulnes,43.5918613,4.7913265,06-03-2015,09:40 AM,eBird - Traveling Count,51,0,.5,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S19990653,Mute Swan,Cygnus olor,296,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,09-30-2014,05:00 PM,eBird - Traveling Count,60,1,2,,2
S20869469,Mute Swan,Cygnus olor,296,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,12-12-2014,04:00 PM,eBird - Stationary Count,20,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S21328573,Mute Swan,Cygnus olor,296,10,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,01-03-2015,02:00 PM,eBird - Stationary Count,15,1,,,1,,,"lot of wind, impossible to see in the open water"
S21180350,Mute Swan,Cygnus olor,296,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,01-04-2015,08:42 AM,eBird - Traveling Count,45,1,1,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S21234384,Mute Swan,Cygnus olor,296,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,01-07-2015,01:00 PM,eBird - Stationary Count,60,1,,,1
S21501526,Mute Swan,Cygnus olor,296,15,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,01-23-2015,09:22 AM,eBird - Traveling Count,1,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S21830132,Mute Swan,Cygnus olor,296,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,02-14-2015,01:00 PM,eBird - Traveling Count,45,1,.2,,2
S22644012,Mute Swan,Cygnus olor,296,14,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-02-2015,06:33 PM,eBird - Traveling Count,90,1,1.4,,1,,West side,"- <b>Weather:</b> 8°C, light rain, cloudy  - <b>Path:</b> From le Laviau up to l'île. (and not ïle)   - <b>Effort:</b> Quickly into the forest and spend more time at the island. Lot of siging  - <b>Map</b> 1: Embouchure de la Venoge, 2: East side of the Island, 3: West side of the Island and 4: Forest  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.539090,46.507565,16/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.539090, 46.507565"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  Submitted from  BirdLog Euro for Android v1.9.6"
S22740422,Mute Swan,Cygnus olor,296,4,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-07-2015,06:35 PM,eBird - Stationary Count,60,1,,,2,,,"- <b>Weather:</b> 5°C, super sunny ! But cold end of day.   - <b>Path:</b> Only Ile au Oiseaux : 3: East side of the Island, 4: West side of the Island  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.539090,46.507565,16/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.539090, 46.507565"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  Submitted from  BirdLog Euro for Android v1.9.6"
S22819041,Mute Swan,Cygnus olor,296,5,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-12-2015,05:29 PM,eBird - Stationary Count,45,1,,,1,,min,Submitted from  BirdLog Euro for Android v1.9.6
S22843969,Mute Swan,Cygnus olor,296,15,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-13-2015,05:44 PM,eBird - Traveling Count,105,1,1,,1,,many on prevenges plages,Submitted from  BirdLog Euro for Android v1.9.6
S23144413,Mute Swan,Cygnus olor,296,14,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-30-2015,07:07 PM,eBird - Stationary Count,65,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23159477,Mute Swan,Cygnus olor,296,6,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-01-2015,05:28 PM,eBird - Stationary Count,28,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23203737,Mute Swan,Cygnus olor,296,75,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-03-2015,07:00 PM,eBird - Casual Observation,0,0,,,,,Count up to 73 but certainly more. Mainly on the beach after the forest.
S23243198,Mute Swan,Cygnus olor,296,42,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-05-2015,05:51 PM,eBird - Traveling Count,45,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23450064,Mute Swan,Cygnus olor,296,5,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-15-2015,08:10 AM,eBird - Traveling Count,40,1,1.5,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23519246,Mute Swan,Cygnus olor,296,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-18-2015,05:30 PM,eBird - Traveling Count,45,0,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23862501,Mute Swan,Cygnus olor,296,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,06-06-2015,05:52 PM,eBird - Stationary Count,40,1,,,7,,,Submitted from  BirdLog Euro for Android v1.9.6
S24169101,Mute Swan,Cygnus olor,296,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,07-06-2015,05:59 PM,eBird - Traveling Count,88,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24213024,Mute Swan,Cygnus olor,296,10,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,07-10-2015,05:40 PM,eBird - Traveling Count,73,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24641129,Mute Swan,Cygnus olor,296,8,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,08-16-2015,12:45 PM,eBird - Traveling Count,65,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24653802,Mute Swan,Cygnus olor,296,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,08-17-2015,01:00 PM,eBird - Stationary Count,20,1,,,1
S24739935,Mute Swan,Cygnus olor,296,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,08-24-2015,12:34 PM,eBird - Stationary Count,10,0,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23757176,Black Swan,Cygnus atratus,297,X,FR-U,,Saint-Martin-de-Crau--Baisse de Raillon,43.6313229,4.7840685,06-01-2015,,eBird - Casual Observation,0,0
S24574893,Black Swan,Cygnus atratus,297,2,FR-U,,Étangs de Villepey--Observatoire de la Vasière,43.396882,6.7258537,08-11-2015,06:54 AM,eBird - Traveling Count,64,1,1,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S20974377,Bewick's Swan,Cygnus columbianus bewickii,304,1,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,12-20-2014,11:45 AM,eBird - Stationary Count,30,1,,,3,,Photos et description bague sur ornitho.ch (lieu-dit : Promenade Robert Hainard / Yverdon-les-Bains (VD)) Bague en aluminium : AA210 et ruban vert : ADA (d'après E. Gerber),Avec Améline & Raphaël sur la route d'Alsace !
S22052155,Whooper Swan,Cygnus cygnus,306,X,IS-1,,Elliðavatn,64.0871319,-21.7817688,02-19-2015,03:30 PM,eBird - Stationary Count,20,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
